data,confidence,fold
test-OOD,0.45563936,0
test-OOD,0.21212882,0
test-OOD,0.8668182,0
test-OOD,0.100244224,0
test-OOD,0.35206005,0
test-OOD,0.9424185,0
test-OOD,0.82552683,0
test-OOD,0.24555019,0
test-OOD,0.95668286,0
test-OOD,0.6158185,0
test-OOD,0.3229776,0
test-OOD,0.5654242,0
test-OOD,0.34502476,0
test-OOD,0.41863307,0
test-OOD,0.80069983,0
test-OOD,0.64975685,0
test-OOD,0.8391184,0
test-OOD,0.8825036,0
test-OOD,0.75414455,0
test-OOD,0.44466048,0
test-OOD,0.7618234,0
test-OOD,0.49953872,0
test-OOD,0.85553277,0
test-OOD,0.754152,0
test-OOD,0.92521846,0
test-OOD,0.75441206,0
test-OOD,0.79097927,0
test-OOD,0.9168413,0
test-OOD,0.8331301,0
test-OOD,0.8471296,0
test-OOD,0.6140885,0
test-OOD,0.8674237,0
test-OOD,0.5367991,0
test-OOD,0.5390832,0
test-OOD,0.76277864,0
test-OOD,0.685572,0
test-OOD,0.88788176,0
test-OOD,0.7372573,0
test-OOD,0.7027117,0
test-OOD,0.8720636,0
test-OOD,0.36818987,0
test-OOD,0.7531193,0
test-OOD,0.7665983,0
test-OOD,0.61784077,0
test-OOD,0.89422876,0
test-OOD,0.70148677,0
test-OOD,0.5240964,0
test-OOD,0.6719787,0
test-OOD,0.88219655,0
test-OOD,0.59588575,0
test-OOD,0.73110723,0
test-OOD,0.79648817,0
test-OOD,0.5550781,0
test-OOD,0.8092583,0
test-OOD,0.76287913,0
test-OOD,0.88579583,0
test-OOD,0.33594802,0
test-OOD,0.4664641,0
test-OOD,0.24131341,0
test-OOD,0.9668119,0
test-OOD,0.53420377,0
test-OOD,0.9554893,0
test-OOD,0.9074471,0
test-OOD,0.7619223,0
test-OOD,0.8286917,0
test-OOD,0.42775393,0
test-OOD,0.96903586,0
test-OOD,0.47208935,0
test-OOD,0.4490996,0
test-OOD,0.34252003,0
test-OOD,0.88869035,0
test-OOD,0.58355,0
test-OOD,0.9503945,0
test-OOD,0.42388672,0
test-OOD,0.39506412,0
test-OOD,0.25417784,0
test-OOD,0.493676,0
test-OOD,0.29695264,0
test-OOD,0.42192972,0
test-OOD,0.46087146,0
test-OOD,0.24035534,0
test-OOD,0.73877203,0
test-OOD,0.29580942,0
test-OOD,0.70387745,0
test-OOD,0.63218325,0
test-OOD,0.44778073,0
test-OOD,0.53841656,0
test-OOD,0.5528101,0
test-OOD,0.82484126,0
test-OOD,0.5948216,0
test-OOD,0.12652943,0
test-OOD,0.40537447,0
test-OOD,0.74642193,0
test-OOD,0.48465282,0
test-OOD,0.8642098,0
test-OOD,0.3173463,0
test-OOD,0.9234044,0
test-OOD,0.9239692,0
test-OOD,0.5109393,0
test-OOD,0.12191655,0
test-OOD,0.49107844,0
test-OOD,0.85518247,0
test-OOD,0.34565932,0
test-OOD,0.92588156,0
test-OOD,0.9520937,0
test-OOD,0.95694214,0
test-OOD,0.6286955,0
test-OOD,0.21113901,0
test-OOD,0.39038604,0
test-OOD,0.115023315,0
test-OOD,0.56213236,0
test-OOD,0.74597126,0
test-OOD,0.48215175,0
test-OOD,0.23019896,0
test-OOD,0.79262877,0
test-OOD,0.69380575,0
test-OOD,0.5309025,0
test-OOD,0.24226455,0
test-OOD,0.41903272,0
test-OOD,0.92027044,0
test-OOD,0.5179315,0
test-OOD,0.7614311,0
test-OOD,0.77104187,0
test-OOD,0.95266753,0
test-OOD,0.92961025,0
test-OOD,0.45196965,0
test-OOD,0.63298947,0
test-OOD,0.91335064,0
test-OOD,0.5429644,0
test-OOD,0.71526736,0
test-OOD,0.9347774,0
test-OOD,0.45429462,0
test-OOD,0.6053537,0
test-OOD,0.09672029,0
test-OOD,0.61680526,0
test-OOD,0.68328625,0
test-OOD,0.50043494,0
test-OOD,0.5488816,0
test-OOD,0.36908984,0
test-OOD,0.5030543,0
test-OOD,0.42613006,0
test-OOD,0.4219629,0
test-OOD,0.88632584,0
test-OOD,0.23585951,0
test-OOD,0.27561274,0
test-OOD,0.47444886,0
test-OOD,0.6642926,0
test-OOD,0.9548147,0
test-OOD,0.69968426,0
test-OOD,0.294665,0
test-OOD,0.057153832,0
test-OOD,0.26700386,0
test-OOD,0.7351601,0
test-OOD,0.27574664,0
test-OOD,0.619889,0
test-OOD,0.86577034,0
test-OOD,0.4134887,0
test-OOD,0.45473054,0
test-OOD,0.96386755,0
test-OOD,0.53196275,0
test-OOD,0.3488255,0
test-OOD,0.7137024,0
test-OOD,0.42818314,0
test-OOD,0.14823602,0
test-OOD,0.40255725,0
test-OOD,0.64643013,0
test-OOD,0.37076533,0
test-OOD,0.1511622,0
test-OOD,0.63347673,0
test-OOD,0.16157767,0
test-OOD,0.84773386,0
test-OOD,0.36194807,0
test-OOD,0.6683672,0
test-OOD,0.6355505,0
test-OOD,0.8741076,0
test-OOD,0.4767931,0
test-OOD,0.50148463,0
test-OOD,0.22494769,0
test-OOD,0.34393802,0
test-OOD,0.9592807,0
test-OOD,0.699982,0
test-OOD,0.6574304,0
test-OOD,0.45608953,0
test-OOD,0.91883147,0
test-OOD,0.6835488,0
test-OOD,0.33710515,0
test-OOD,0.8984275,0
test-OOD,0.5716193,0
test-OOD,0.23927206,0
test-OOD,0.53370583,0
test-OOD,0.90702474,0
test-ID,0.8509571,1
test-ID,0.43427795,1
test-ID,0.72630703,1
test-ID,0.32852888,1
test-ID,0.35140783,1
test-ID,0.63022816,1
test-ID,0.956388,1
test-ID,0.9654348,1
test-ID,0.99380517,1
test-ID,0.8734442,1
test-ID,0.39289162,1
test-ID,0.8947861,1
test-ID,0.46624795,1
test-ID,0.99800646,1
test-ID,0.7825415,1
test-ID,0.2537333,1
test-ID,0.9653384,1
test-ID,0.8769878,1
test-ID,0.30113766,1
test-ID,0.73185414,1
test-ID,0.5017643,1
test-ID,0.36109328,1
test-ID,0.84029585,1
test-ID,0.99632967,1
test-ID,0.2787338,1
test-ID,0.99711907,1
test-ID,0.4533034,1
test-ID,0.9301796,1
test-ID,0.7343594,1
test-ID,0.90429896,1
test-ID,0.88611674,1
test-ID,0.3715393,1
test-ID,0.95871115,1
test-ID,0.5568193,1
test-ID,0.5032278,1
test-ID,0.71001196,1
test-ID,0.15364105,1
test-ID,0.9342968,1
test-ID,0.83223,1
test-ID,0.4029771,1
test-ID,0.92880017,1
test-ID,0.9624472,1
test-ID,0.8312335,1
test-ID,0.70696354,1
test-ID,0.71631366,1
test-ID,0.8788847,1
test-ID,0.8398173,1
test-ID,0.9930738,1
test-ID,0.2240595,1
test-ID,0.98671967,1
test-ID,0.9773877,1
test-ID,0.47084183,1
test-ID,0.38819724,1
test-ID,0.9968248,1
test-ID,0.69427544,1
test-ID,0.9963052,1
test-ID,0.99727,1
test-ID,0.94795275,1
test-ID,0.99607015,1
test-ID,0.9692292,1
test-ID,0.62415016,1
test-ID,0.30389223,1
test-ID,0.9862406,1
test-ID,0.5893431,1
test-ID,0.95303404,1
test-ID,0.95256454,1
test-ID,0.43015167,1
test-ID,0.9969559,1
test-ID,0.9963157,1
test-ID,0.9759549,1
test-ID,0.98924327,1
test-ID,0.8209759,1
test-ID,0.99248475,1
test-ID,0.97453207,1
test-ID,0.57087725,1
test-ID,0.99493766,1
test-ID,0.86465347,1
test-ID,0.997701,1
test-ID,0.99845135,1
test-ID,0.8024763,1
test-ID,0.49103424,1
test-ID,0.38339013,1
test-ID,0.8234587,1
test-ID,0.99705446,1
test-ID,0.99427336,1
test-ID,0.9899933,1
test-ID,0.5578157,1
test-ID,0.99569327,1
test-ID,0.9860884,1
test-ID,0.5439817,1
test-ID,0.9942257,1
test-ID,0.30145174,1
test-ID,0.79311514,1
test-ID,0.7624805,1
test-ID,0.60584,1
test-ID,0.96978915,1
test-ID,0.9681172,1
test-ID,0.7911738,1
test-ID,0.38353032,1
test-ID,0.53724355,1
test-ID,0.995842,1
test-ID,0.9731018,1
test-ID,0.30986708,1
test-ID,0.97631943,1
test-ID,0.83894324,1
test-ID,0.9134363,1
test-ID,0.78079075,1
test-ID,0.499833,1
test-ID,0.9088359,1
test-ID,0.97525036,1
test-ID,0.97904,1
test-ID,0.3283748,1
test-ID,0.8229401,1
test-ID,0.96324503,1
test-ID,0.995919,1
test-ID,0.9809672,1
test-ID,0.99499846,1
test-ID,0.9835212,1
test-ID,0.952986,1
test-ID,0.70286083,1
test-ID,0.803228,1
test-ID,0.4986851,1
test-ID,0.28040478,1
test-ID,0.9961358,1
test-ID,0.99358535,1
test-ID,0.95343953,1
test-ID,0.99361205,1
test-ID,0.92857087,1
test-ID,0.61113626,1
test-ID,0.9891545,1
test-ID,0.9984703,1
test-ID,0.27713466,1
test-ID,0.49442515,1
test-ID,0.9525866,1
test-ID,0.9796194,1
test-ID,0.99492395,1
test-ID,0.970409,1
test-ID,0.66766626,1
test-ID,0.9920962,1
test-ID,0.18400303,1
test-ID,0.9972595,1
test-ID,0.29749134,1
test-ID,0.9983725,1
test-ID,0.63305414,1
test-ID,0.6977798,1
test-ID,0.85068655,1
test-ID,0.94712704,1
test-ID,0.99448496,1
test-ID,0.9905343,1
test-ID,0.42776465,1
test-ID,0.99891317,1
test-ID,0.9268361,1
test-ID,0.9987784,1
test-ID,0.94628245,1
test-ID,0.9221766,1
test-ID,0.21561684,1
test-ID,0.5080645,1
test-ID,0.98404944,1
test-ID,0.9974941,1
test-ID,0.9960148,1
test-ID,0.21584867,1
test-ID,0.9648318,1
test-ID,0.9996431,1
test-ID,0.99762845,1
test-ID,0.9830325,1
test-ID,0.9895972,1
test-ID,0.78987765,1
test-ID,0.96067905,1
test-ID,0.42871654,1
test-ID,0.9862796,1
test-ID,0.8091924,1
test-ID,0.8695481,1
test-ID,0.9792371,1
test-ID,0.94818306,1
test-ID,0.74470115,1
test-ID,0.9975456,1
test-ID,0.808039,1
test-ID,0.99413997,1
test-ID,0.9472127,1
test-ID,0.90613455,1
test-ID,0.3721167,1
test-ID,0.9968909,1
test-ID,0.48899406,1
test-ID,0.8940593,1
test-ID,0.44989473,1
test-ID,0.36204964,1
test-ID,0.9252815,1
test-ID,0.54243946,1
test-ID,0.9799019,1
test-ID,0.9650717,1
test-ID,0.8046616,1
test-ID,0.6135976,1
test-ID,0.9284404,1
test-ID,0.33167398,1
test-ID,0.42936987,1
test-ID,0.7163009,1
test-ID,0.9924212,1
test-ID,0.23302802,1
test-ID,0.8943671,1
test-ID,0.9483126,1
test-ID,0.9832042,1
test-ID,0.46647346,1
test-ID,0.9526484,1
test-ID,0.8041522,1
test-ID,0.5784811,1
test-ID,0.9787524,1
test-ID,0.9950587,1
test-ID,0.89862776,1
test-ID,0.99888504,1
test-ID,0.21649538,1
test-ID,0.49103057,1
test-ID,0.30068722,1
test-ID,0.99758357,1
test-ID,0.9816993,1
test-ID,0.8955764,1
test-ID,0.98540366,1
test-ID,0.38992554,1
test-ID,0.95382917,1
test-ID,0.18961734,1
test-ID,0.6983447,1
test-ID,0.70242643,1
test-ID,0.1489778,1
test-ID,0.5434084,1
test-ID,0.46355343,1
test-ID,0.9942612,1
test-ID,0.9895969,1
test-ID,0.93765825,1
test-ID,0.2973088,1
test-ID,0.9950577,1
test-ID,0.94686097,1
test-ID,0.86085355,1
test-ID,0.9672371,1
test-ID,0.475631,1
test-ID,0.51453125,1
test-ID,0.9970342,1
test-ID,0.979423,1
test-ID,0.3357407,1
test-ID,0.984527,1
test-ID,0.8758043,1
test-ID,0.27561608,1
test-ID,0.9544084,1
test-ID,0.48540756,1
test-ID,0.42500332,1
test-ID,0.52834296,1
test-ID,0.93390524,1
test-ID,0.99770534,1
test-ID,0.9996735,1
test-ID,0.7338694,1
test-ID,0.12786417,1
test-ID,0.9990643,1
test-ID,0.87950176,1
test-ID,0.9782383,1
test-ID,0.991236,1
test-ID,0.95510507,1
test-ID,0.9029151,1
test-ID,0.3270121,1
test-ID,0.841544,1
test-ID,0.9948107,1
test-ID,0.61979437,1
test-ID,0.65033424,1
test-ID,0.4872194,1
test-ID,0.8981388,1
test-ID,0.99930316,1
test-ID,0.99066997,1
test-ID,0.9587773,1
test-ID,0.674465,1
test-ID,0.94777495,1
test-ID,0.7930041,1
test-ID,0.9824976,1
test-ID,0.9937677,1
test-ID,0.88574815,1
test-ID,0.9997013,1
test-ID,0.6544944,1
test-ID,0.604657,1
test-ID,0.99827105,1
test-ID,0.24144308,1
test-ID,0.5666259,1
test-ID,0.8451445,1
test-ID,0.98505586,1
test-ID,0.9929838,1
test-ID,0.99608016,1
test-ID,0.8906829,1
test-ID,0.99971485,1
test-ID,0.9957341,1
test-ID,0.98064137,1
test-ID,0.9800384,1
test-ID,0.95621574,1
test-ID,0.99726593,1
test-ID,0.99893546,1
test-ID,0.9985704,1
test-ID,0.98546386,1
test-ID,0.8936889,1
test-ID,0.4826124,1
test-ID,0.8946609,1
test-ID,0.98418844,1
test-ID,0.8077976,1
test-ID,0.32921112,1
test-ID,0.99788046,1
test-ID,0.9812761,1
test-ID,0.38620472,1
test-ID,0.6752011,1
test-ID,0.11525741,1
test-ID,0.7246008,1
test-ID,0.92864937,1
test-ID,0.99724,1
test-ID,0.18448026,1
test-ID,0.9402272,1
test-ID,0.81051946,1
test-ID,0.9114151,1
test-ID,0.5922883,1
test-ID,0.7532176,1
test-ID,0.6317311,1
test-ID,0.49179053,1
test-ID,0.7188556,1
test-ID,0.773219,1
test-ID,0.4189375,1
test-ID,0.9543508,1
test-ID,0.8983224,1
test-ID,0.96044254,1
test-ID,0.9876834,1
test-ID,0.40595174,1
test-ID,0.26562822,1
test-ID,0.53026503,1
test-ID,0.9302503,1
test-ID,0.94224644,1
test-ID,0.9820178,1
test-ID,0.73149693,1
test-ID,0.92548716,1
test-ID,0.6264304,1
test-ID,0.25481457,1
test-ID,0.77825814,1
test-ID,0.38248056,1
test-ID,0.9412787,1
test-ID,0.40138796,1
test-ID,0.868778,1
test-ID,0.7768403,1
test-ID,0.9254347,1
test-ID,0.42804956,1
test-ID,0.68040574,1
test-ID,0.74725145,1
test-ID,0.44588462,1
test-ID,0.7633028,1
test-OOD,0.7623819,1
test-OOD,0.12720981,1
test-OOD,0.2314627,1
test-OOD,0.6128597,1
test-OOD,0.95775807,1
test-OOD,0.6015229,1
test-OOD,0.2844033,1
test-OOD,0.18315324,1
test-OOD,0.37818992,1
test-OOD,0.4345942,1
test-OOD,0.73318815,1
test-OOD,0.9279699,1
test-OOD,0.69109327,1
test-OOD,0.33701137,1
test-OOD,0.2078838,1
test-OOD,0.6181811,1
test-OOD,0.5377768,1
test-OOD,0.32130516,1
test-OOD,0.12667836,1
test-OOD,0.3107674,1
test-OOD,0.66390306,1
test-OOD,0.53668135,1
test-OOD,0.6716489,1
test-OOD,0.20409828,1
test-OOD,0.36383078,1
test-OOD,0.44674486,1
test-OOD,0.6115684,1
test-OOD,0.8604673,1
test-OOD,0.7262767,1
test-OOD,0.31370178,1
test-OOD,0.90135604,1
test-OOD,0.31318897,1
test-OOD,0.5340391,1
test-OOD,0.54477954,1
test-OOD,0.45054162,1
test-OOD,0.36283478,1
test-OOD,0.64149725,1
test-OOD,0.45182183,1
test-OOD,0.6617565,1
test-OOD,0.97337985,1
test-OOD,0.59768254,1
test-OOD,0.45592093,1
test-OOD,0.48743808,1
test-OOD,0.7075273,1
test-OOD,0.85903716,1
test-OOD,0.2450619,1
test-OOD,0.8727959,1
test-OOD,0.9601108,1
test-OOD,0.2616318,1
test-OOD,0.7616243,1
test-OOD,0.9643246,1
test-OOD,0.34249222,1
test-OOD,0.7360268,1
test-OOD,0.89154744,1
test-OOD,0.91509855,1
test-OOD,0.20200351,1
test-OOD,0.9211803,1
test-OOD,0.96297807,1
test-OOD,0.9003565,1
test-OOD,0.8886943,1
test-OOD,0.72588074,1
test-OOD,0.7666656,1
test-OOD,0.5926717,1
test-OOD,0.87520903,1
test-OOD,0.4376632,1
test-OOD,0.72146183,1
test-OOD,0.31798893,1
test-OOD,0.6304207,1
test-OOD,0.31528234,1
test-OOD,0.7740785,1
test-OOD,0.61520326,1
test-OOD,0.46188444,1
test-OOD,0.3330443,1
test-OOD,0.3479962,1
test-OOD,0.22970772,1
test-OOD,0.18723956,1
test-OOD,0.54889715,1
test-OOD,0.5700476,1
test-OOD,0.9416073,1
test-OOD,0.36775506,1
test-OOD,0.26321852,1
test-OOD,0.27394068,1
test-OOD,0.44204518,1
test-OOD,0.16484076,1
test-OOD,0.88735104,1
test-OOD,0.302138,1
test-OOD,0.46307915,1
test-OOD,0.446475,1
test-OOD,0.8505988,1
test-OOD,0.33998168,1
test-OOD,0.47012419,1
test-OOD,0.3503933,1
test-OOD,0.6442097,1
test-OOD,0.4659692,1
test-OOD,0.51652074,1
test-OOD,0.14793994,1
test-OOD,0.70474386,1
test-OOD,0.35992855,1
test-OOD,0.57356447,1
test-OOD,0.17216058,1
test-OOD,0.25480944,1
test-OOD,0.15008637,1
test-OOD,0.896782,1
test-OOD,0.41257524,1
test-OOD,0.5000448,1
test-OOD,0.43415397,1
test-OOD,0.7481703,1
test-OOD,0.16115835,1
test-OOD,0.32058084,1
test-OOD,0.28876606,1
test-OOD,0.3879039,1
test-OOD,0.3730023,1
test-OOD,0.8782743,1
test-OOD,0.67107946,1
test-OOD,0.82188344,1
test-OOD,0.726187,1
test-OOD,0.7650295,1
test-OOD,0.7228762,1
test-OOD,0.9751202,1
test-OOD,0.29862708,1
test-OOD,0.33251554,1
test-OOD,0.5560726,1
test-OOD,0.3570897,1
test-OOD,0.36352396,1
test-OOD,0.17959206,1
test-OOD,0.44900692,1
test-OOD,0.49756974,1
test-OOD,0.8484226,1
test-OOD,0.4222852,1
test-OOD,0.8760736,1
test-OOD,0.7997354,1
test-OOD,0.6528818,1
test-OOD,0.5824485,1
test-OOD,0.79749894,1
test-OOD,0.80405843,1
test-OOD,0.3008866,1
test-OOD,0.32790616,1
test-OOD,0.3041554,1
test-OOD,0.10664208,1
test-OOD,0.3305689,1
test-OOD,0.54953814,1
test-OOD,0.25606078,1
test-OOD,0.9058079,1
test-OOD,0.97433037,1
test-OOD,0.18535042,1
test-OOD,0.79437554,1
test-OOD,0.060635507,1
test-OOD,0.08935644,1
test-OOD,0.3552766,1
test-OOD,0.15048066,1
test-OOD,0.8731559,1
test-OOD,0.33354127,1
test-OOD,0.43864185,1
test-OOD,0.7590655,1
test-OOD,0.77215636,1
test-OOD,0.66357225,1
test-OOD,0.12885013,1
test-OOD,0.2707481,1
test-OOD,0.20924726,1
test-OOD,0.251834,1
test-OOD,0.87364626,1
test-OOD,0.3489623,1
test-OOD,0.7212682,1
test-OOD,0.39457715,1
test-OOD,0.89402306,1
test-OOD,0.471367,1
test-OOD,0.1723768,1
test-OOD,0.16793849,1
test-OOD,0.60762113,1
test-OOD,0.2293676,1
test-OOD,0.59088016,1
test-OOD,0.23803794,1
test-OOD,0.11881849,1
test-OOD,0.70631015,1
test-OOD,0.46678847,1
test-OOD,0.44994518,1
test-OOD,0.15647487,1
test-OOD,0.70111954,1
test-OOD,0.43859577,1
test-OOD,0.16744816,1
test-OOD,0.31711555,1
test-OOD,0.64701474,1
test-OOD,0.9842598,1
test-OOD,0.26680934,1
test-OOD,0.25535876,1
test-OOD,0.5002966,1
test-OOD,0.35900652,1
test-OOD,0.6638746,1
test-OOD,0.4316535,1
test-OOD,0.3843175,1
test-OOD,0.4452088,1
test-OOD,0.93700475,1
test-OOD,0.43664312,1
test-OOD,0.633942,1
test-OOD,0.18676771,1
test-OOD,0.8337195,1
test-OOD,0.6784018,1
test-OOD,0.2834768,1
test-OOD,0.6231172,1
test-OOD,0.43125206,1
test-OOD,0.3843572,1
test-OOD,0.5261383,1
test-OOD,0.79253876,1
test-OOD,0.3978837,1
test-OOD,0.4728437,1
test-OOD,0.675903,1
test-OOD,0.4532057,1
test-OOD,0.2941935,1
test-OOD,0.7462409,1
test-OOD,0.58159083,1
test-OOD,0.35245776,1
test-OOD,0.8694947,1
test-OOD,0.116162464,1
test-OOD,0.6565103,1
test-OOD,0.20796871,1
test-OOD,0.34257913,1
test-OOD,0.25246716,1
test-OOD,0.26783517,1
test-OOD,0.4035399,1
test-OOD,0.5458405,1
test-OOD,0.39461508,1
test-OOD,0.8561517,1
test-OOD,0.5058828,1
test-OOD,0.51032,1
test-OOD,0.48480138,1
test-OOD,0.21259977,1
test-OOD,0.7420517,1
test-OOD,0.6858288,1
test-OOD,0.9955576,1
test-OOD,0.9395467,1
test-OOD,0.89304924,1
test-OOD,0.62492573,1
test-OOD,0.56210107,1
test-OOD,0.648675,1
test-OOD,0.4771711,1
test-OOD,0.8607136,1
test-OOD,0.34441465,1
test-OOD,0.1769969,1
test-OOD,0.49404278,1
test-OOD,0.83039314,1
test-OOD,0.66155905,1
test-OOD,0.81800056,1
test-OOD,0.6718707,1
test-OOD,0.5618063,1
test-OOD,0.5780596,1
test-OOD,0.716927,1
test-OOD,0.5076548,1
test-OOD,0.30566388,1
test-OOD,0.33710515,1
test-OOD,0.45585042,1
test-OOD,0.41695648,1
test-OOD,0.36913052,1
test-OOD,0.4444545,1
test-OOD,0.73755676,1
test-OOD,0.515351,1
test-OOD,0.8233832,1
test-OOD,0.36334848,1
test-OOD,0.8471355,1
test-OOD,0.5754832,1
test-OOD,0.47196186,1
test-OOD,0.7776787,1
test-OOD,0.87068826,1
test-OOD,0.5170305,1
test-OOD,0.7842728,1
test-OOD,0.8812723,1
test-OOD,0.110545516,1
test-OOD,0.6156416,1
test-OOD,0.10823323,1
test-OOD,0.33178672,1
test-OOD,0.33895677,1
test-OOD,0.63558614,1
test-OOD,0.3631918,1
test-OOD,0.45662597,1
test-OOD,0.6976009,1
test-OOD,0.32233214,1
test-OOD,0.24264297,1
test-OOD,0.43849593,1
test-OOD,0.15046833,1
test-OOD,0.58264303,1
test-OOD,0.5137353,1
test-OOD,0.93652856,1
test-OOD,0.45657396,1
test-OOD,0.79724365,1
test-OOD,0.14281699,1
test-OOD,0.5429356,1
test-OOD,0.24886629,1
test-OOD,0.19286214,1
test-OOD,0.21786304,1
test-OOD,0.33358133,1
test-OOD,0.5083204,1
test-OOD,0.12214126,1
test-OOD,0.27307472,1
test-OOD,0.37653214,1
test-OOD,0.508123,1
test-OOD,0.5180815,1
test-OOD,0.8922603,1
test-OOD,0.83229506,1
test-OOD,0.9458611,1
test-OOD,0.3992568,1
test-OOD,0.38170904,1
test-OOD,0.557282,1
test-OOD,0.59550893,1
test-OOD,0.61091554,1
test-OOD,0.4743827,1
test-OOD,0.55284053,1
test-OOD,0.49336916,1
test-OOD,0.1879759,1
test-OOD,0.38568988,1
test-OOD,0.7330115,1
test-OOD,0.21190403,1
test-OOD,0.15945396,1
test-OOD,0.26029584,1
test-OOD,0.6219164,1
test-OOD,0.4194761,1
test-OOD,0.6483383,1
test-OOD,0.70190406,1
test-OOD,0.5908341,1
test-OOD,0.42118943,1
test-OOD,0.71597165,1
test-OOD,0.20897911,1
test-OOD,0.4239964,1
test-OOD,0.37778383,1
test-OOD,0.60755783,1
test-OOD,0.1706315,1
test-OOD,0.2024555,1
test-OOD,0.76500887,1
test-OOD,0.47507897,1
test-OOD,0.29280046,1
test-OOD,0.61795855,1
test-OOD,0.729785,1
test-OOD,0.340263,1
test-OOD,0.8437115,1
test-OOD,0.5130223,1
test-OOD,0.6600026,1
test-OOD,0.4236102,1
test-OOD,0.9379092,1
test-OOD,0.5528107,1
test-OOD,0.57549125,1
test-OOD,0.46517968,1
test-OOD,0.82641566,1
test-OOD,0.54950064,1
test-OOD,0.3813833,1
test-OOD,0.66813016,1
test-OOD,0.40404573,1
test-OOD,0.40579945,1
test-OOD,0.7529547,1
test-OOD,0.91945344,1
test-OOD,0.77626634,1
test-OOD,0.22091126,1
test-OOD,0.35932744,1
test-OOD,0.8926064,1
test-OOD,0.77863604,1
test-OOD,0.7482982,1
test-OOD,0.15010355,1
test-OOD,0.7184767,1
test-OOD,0.77633584,1
test-OOD,0.8184424,1
test-OOD,0.8603455,1
test-OOD,0.34767246,1
test-OOD,0.8579415,1
test-OOD,0.6427877,1
test-OOD,0.27450073,1
test-OOD,0.74513847,1
test-OOD,0.9212473,1
test-OOD,0.13448438,1
test-OOD,0.4395675,1
test-OOD,0.7125522,1
test-OOD,0.3340426,1
test-OOD,0.43293133,1
test-OOD,0.31184337,1
test-OOD,0.28913906,1
test-OOD,0.3565365,1
test-OOD,0.68898886,1
test-OOD,0.65617096,1
test-OOD,0.8490456,1
test-OOD,0.43713927,1
test-OOD,0.30612472,1
test-OOD,0.33904397,1
test-OOD,0.37379295,1
test-OOD,0.2647252,1
test-OOD,0.90958804,1
test-OOD,0.8165746,1
test-OOD,0.5333921,1
test-OOD,0.18503027,1
test-OOD,0.22542344,1
test-OOD,0.91238266,1
test-OOD,0.39248312,1
test-OOD,0.8155788,1
test-OOD,0.8486012,1
test-OOD,0.85355306,1
test-OOD,0.7632285,1
test-OOD,0.7547215,1
test-OOD,0.45878574,1
test-OOD,0.20008953,1
test-OOD,0.41125908,1
test-OOD,0.27531368,1
test-OOD,0.13202333,1
test-OOD,0.6252223,1
test-OOD,0.5113002,1
test-OOD,0.33962125,1
test-OOD,0.44409907,1
test-OOD,0.15045828,1
test-OOD,0.30789977,1
test-OOD,0.6576344,1
test-OOD,0.38143158,1
test-OOD,0.19249463,1
test-OOD,0.9060825,1
test-OOD,0.8023721,1
test-OOD,0.32971248,1
test-OOD,0.4556539,1
test-OOD,0.60348564,1
test-OOD,0.7091057,1
test-OOD,0.40505165,1
test-OOD,0.7048553,1
test-OOD,0.758901,1
test-OOD,0.9840482,1
test-OOD,0.87488955,1
test-OOD,0.9644902,1
test-OOD,0.25164682,1
test-OOD,0.4103738,1
test-OOD,0.16959572,1
test-OOD,0.36398923,1
test-OOD,0.89423966,1
test-OOD,0.9403247,1
test-OOD,0.7210172,1
test-OOD,0.15683061,1
test-OOD,0.7346655,1
test-OOD,0.34061745,1
test-OOD,0.7211221,1
test-OOD,0.7299552,1
test-OOD,0.9064518,1
test-OOD,0.17821708,1
test-OOD,0.17480539,1
test-OOD,0.45971984,1
test-OOD,0.29401806,1
test-OOD,0.39692336,1
test-OOD,0.36713615,1
test-OOD,0.6290304,1
test-OOD,0.85658395,1
test-OOD,0.42251453,1
test-OOD,0.8365239,1
test-OOD,0.24605578,1
test-OOD,0.47437862,1
test-OOD,0.54678357,1
test-OOD,0.12867628,1
test-OOD,0.3823533,1
test-OOD,0.62703824,1
test-OOD,0.16566643,1
test-OOD,0.5890679,1
test-OOD,0.51041496,1
test-OOD,0.62403476,1
test-OOD,0.52524596,1
test-OOD,0.54204977,1
test-OOD,0.5672549,1
test-OOD,0.44497997,1
test-OOD,0.2217705,1
test-OOD,0.30210537,1
test-OOD,0.23009008,1
test-OOD,0.35233825,1
test-OOD,0.8987423,1
test-OOD,0.5798049,1
test-OOD,0.26148626,1
test-OOD,0.38324773,1
test-OOD,0.27798092,1
test-OOD,0.10724595,1
test-OOD,0.24805559,1
test-OOD,0.26525372,1
test-OOD,0.14680693,1
test-OOD,0.34200197,1
test-OOD,0.52988595,1
test-OOD,0.6594172,1
test-OOD,0.16694172,1
test-OOD,0.29645985,1
test-OOD,0.14752144,1
test-OOD,0.62770844,1
test-OOD,0.14114374,1
test-OOD,0.29342008,1
test-OOD,0.82180023,1
test-OOD,0.3060571,1
test-OOD,0.21660125,1
test-OOD,0.45003265,1
test-OOD,0.39841467,1
test-OOD,0.31897664,1
test-OOD,0.91766685,1
test-OOD,0.7784085,1
test-OOD,0.41111872,1
test-OOD,0.3201067,1
test-OOD,0.5167797,1
test-OOD,0.1654671,1
test-OOD,0.26425597,1
test-OOD,0.22581013,1
test-OOD,0.43383932,1
test-OOD,0.29861775,1
test-OOD,0.3000063,1
