data,confidence,balance,fold
test-OOD,0.18471943,0.0,0
test-OOD,0.48784947,0.0,0
test-OOD,0.34123868,0.0,0
test-OOD,0.2769912,0.0,0
test-OOD,0.17770381,0.0,0
test-OOD,0.46651417,0.0,0
test-OOD,0.11330894,0.0,0
test-OOD,0.1426881,0.0,0
test-OOD,0.6682472,0.0,0
test-OOD,0.38659886,0.0,0
test-OOD,0.5342746,0.0,0
test-OOD,0.5807432,0.0,0
test-OOD,0.1081405,0.0,0
test-OOD,0.06618464,0.0,0
test-OOD,0.09557249,0.0,0
test-OOD,0.11298327,0.0,0
test-OOD,0.24914609,0.0,0
test-OOD,0.4558525,0.0,0
test-OOD,0.23776597,0.0,0
test-OOD,0.83947414,0.0,0
test-OOD,0.23725985,0.0,0
test-OOD,0.14813484,0.0,0
test-OOD,0.3327535,0.0,0
test-OOD,0.28264475,0.0,0
test-OOD,0.40465415,0.0,0
test-OOD,0.1575342,0.0,0
test-OOD,0.20605037,0.0,0
test-OOD,0.24408856,0.0,0
test-OOD,0.43886557,0.0,0
test-OOD,0.21034805,0.0,0
test-OOD,0.27449322,0.0,0
test-OOD,0.1497499,0.0,0
test-OOD,0.47710383,0.0,0
test-OOD,0.44580406,0.0,0
test-OOD,0.21492974,0.0,0
test-OOD,0.1576479,0.0,0
test-OOD,0.29505855,0.0,0
test-OOD,0.44644213,0.0,0
test-OOD,0.24669214,0.0,0
test-OOD,0.43256813,0.0,0
test-OOD,0.33470505,0.0,0
test-OOD,0.41440254,0.0,0
test-OOD,0.5018624,0.0,0
test-OOD,0.5174036,0.0,0
test-OOD,0.25755298,0.0,0
test-OOD,0.52919114,0.0,0
test-OOD,0.4684466,0.0,0
test-OOD,0.16346255,0.0,0
test-OOD,0.23420936,0.0,0
test-OOD,0.33584112,0.0,0
test-OOD,0.17379643,0.0,0
test-OOD,0.20691754,0.0,0
test-OOD,0.40167883,0.0,0
test-OOD,0.31436965,0.0,0
test-OOD,0.33230677,0.0,0
test-OOD,0.63962805,0.0,0
test-OOD,0.58779037,0.0,0
test-OOD,0.15658519,0.0,0
test-OOD,0.33865386,0.0,0
test-OOD,0.31502312,0.0,0
test-OOD,0.27723274,0.0,0
test-OOD,0.4291919,0.0,0
test-OOD,0.5916986,0.0,0
test-OOD,0.19852208,0.0,0
test-OOD,0.45662597,0.0,0
test-OOD,0.18343443,0.0,0
test-OOD,0.5946124,0.0,0
test-OOD,0.24637668,0.0,0
test-OOD,0.34998536,0.0,0
test-OOD,0.3186283,0.0,0
test-OOD,0.39771044,0.0,0
test-OOD,0.50376326,0.0,0
test-OOD,0.21203643,0.0,0
test-OOD,0.50515586,0.0,0
test-OOD,0.37348688,0.0,0
test-OOD,0.37724853,0.0,0
test-OOD,0.66386014,0.0,0
test-OOD,0.14511971,0.0,0
test-OOD,0.15664896,0.0,0
test-OOD,0.16959532,0.0,0
test-OOD,0.7017765,0.0,0
test-OOD,0.26868764,0.0,0
test-OOD,0.63489383,0.0,0
test-OOD,0.1754628,0.0,0
test-OOD,0.3683643,0.0,0
test-OOD,0.2964395,0.0,0
test-OOD,0.6815893,0.0,0
test-OOD,0.21955074,0.0,0
test-OOD,0.75697607,0.0,0
test-OOD,0.21335988,0.0,0
test-OOD,0.18826352,0.0,0
test-OOD,0.13466163,0.0,0
test-OOD,0.38638428,0.0,0
test-OOD,0.64133096,0.0,0
test-OOD,0.103750095,0.0,0
test-OOD,0.16840576,0.0,0
test-OOD,0.19767946,0.0,0
test-OOD,0.3127023,0.0,0
test-OOD,0.36966205,0.0,0
test-OOD,0.13898106,0.0,0
test-OOD,0.07332356,0.0,0
test-OOD,0.21638176,0.0,0
test-OOD,0.404711,0.0,0
test-OOD,0.38061887,0.0,0
test-OOD,0.14693326,0.0,0
test-OOD,0.24596536,0.0,0
test-OOD,0.47522947,0.0,0
test-OOD,0.4257614,0.0,0
test-OOD,0.8291435,0.0,0
test-OOD,0.36317313,0.0,0
test-OOD,0.3777349,0.0,0
test-OOD,0.17811784,0.0,0
test-OOD,0.13288775,0.0,0
test-OOD,0.124132544,0.0,0
test-OOD,0.5000263,0.0,0
test-OOD,0.33245564,0.0,0
test-OOD,0.13662657,0.0,0
test-OOD,0.082021594,0.0,0
test-OOD,0.106392145,0.0,0
test-OOD,0.28556338,0.0,0
test-OOD,0.15801339,0.0,0
test-OOD,0.10743646,0.0,0
test-OOD,0.5614383,0.0,0
test-OOD,0.40489995,0.0,0
test-OOD,0.26339862,0.0,0
test-OOD,0.66615224,0.0,0
test-OOD,0.25720975,0.0,0
test-OOD,0.1006764,0.0,0
test-OOD,0.113719165,0.0,0
test-OOD,0.43996736,0.0,0
test-OOD,0.15359306,0.0,0
test-OOD,0.44147468,0.0,0
test-OOD,0.30605617,0.0,0
test-OOD,0.45286918,0.0,0
test-OOD,0.24978219,0.0,0
test-OOD,0.21572897,0.0,0
test-OOD,0.30235,0.0,0
test-OOD,0.107440814,0.0,0
test-OOD,0.45442677,0.0,0
test-OOD,0.37187868,0.0,0
test-OOD,0.41531533,0.0,0
test-OOD,0.37372017,0.0,0
test-OOD,0.4489473,0.0,0
test-OOD,0.22817256,0.0,0
test-OOD,0.19302273,0.0,0
test-OOD,0.16766293,0.0,0
test-OOD,0.26985386,0.0,0
test-OOD,0.10031214,0.0,0
test-OOD,0.24811423,0.0,0
test-OOD,0.24953806,0.0,0
test-OOD,0.16863713,0.0,0
test-OOD,0.4645958,0.0,0
test-OOD,0.28056535,0.0,0
test-OOD,0.6444669,0.0,0
test-OOD,0.15516394,0.0,0
test-OOD,0.37296042,0.0,0
test-OOD,0.17099144,0.0,0
test-OOD,0.1919684,0.0,0
test-OOD,0.55729663,0.0,0
test-OOD,0.20704119,0.0,0
test-OOD,0.33829713,0.0,0
test-OOD,0.17703867,0.0,0
test-OOD,0.35457498,0.0,0
test-OOD,0.114027545,0.0,0
test-OOD,0.17715538,0.0,0
test-OOD,0.20435014,0.0,0
test-OOD,0.42008877,0.0,0
test-OOD,0.24286366,0.0,0
test-OOD,0.3797459,0.0,0
test-OOD,0.51556,0.0,0
test-OOD,0.44525817,0.0,0
test-OOD,0.40445274,0.0,0
test-OOD,0.48518842,0.0,0
test-OOD,0.3612042,0.0,0
test-OOD,0.30667397,0.0,0
test-OOD,0.37166044,0.0,0
test-OOD,0.13073473,0.0,0
test-OOD,0.30900148,0.0,0
test-OOD,0.48470944,0.0,0
test-OOD,0.50495034,0.0,0
test-OOD,0.39716697,0.0,0
test-OOD,0.2518772,0.0,0
test-OOD,0.49690658,0.0,0
test-OOD,0.33070886,0.0,0
test-OOD,0.32894596,0.0,0
test-OOD,0.37708864,0.0,0
test-OOD,0.3795351,0.0,0
test-OOD,0.397176,0.0,0
test-OOD,0.296581,0.0,0
test-OOD,0.36315396,0.0,0
test-OOD,0.30104232,0.0,0
test-OOD,0.19993925,0.0,0
test-OOD,0.2582689,0.0,0
test-OOD,0.103039235,0.0,0
test-OOD,0.44324502,0.0,0
test-OOD,0.23074293,0.0,0
test-OOD,0.18463233,0.0,0
test-OOD,0.3516461,0.0,0
test-OOD,0.083211154,0.0,0
test-OOD,0.5843342,0.0,0
test-OOD,0.23483513,0.0,0
test-OOD,0.25675344,0.0,0
test-OOD,0.18434702,0.0,0
test-OOD,0.15737644,0.0,0
test-OOD,0.7042873,0.0,0
test-OOD,0.12931554,0.0,0
test-OOD,0.30215597,0.0,0
test-OOD,0.679973,0.0,0
test-OOD,0.5118712,0.0,0
test-OOD,0.8019532,0.0,0
test-OOD,0.41457498,0.0,0
test-OOD,0.19382751,0.0,0
test-OOD,0.14034069,0.0,0
test-OOD,0.32953626,0.0,0
test-OOD,0.39356226,0.0,0
test-OOD,0.48032075,0.0,0
test-OOD,0.5473527,0.0,0
test-OOD,0.36712116,0.0,0
test-OOD,0.21385743,0.0,0
test-OOD,0.5842612,0.0,0
test-OOD,0.6233117,0.0,0
test-OOD,0.37578642,0.0,0
test-OOD,0.76448953,0.0,0
test-OOD,0.22096796,0.0,0
test-OOD,0.5052986,0.0,0
test-OOD,0.5826089,0.0,0
test-OOD,0.16987814,0.0,0
test-OOD,0.3917479,0.0,0
test-OOD,0.55876684,0.0,0
test-OOD,0.4553923,0.0,0
test-OOD,0.451995,0.0,0
test-OOD,0.31903192,0.0,0
test-OOD,0.32840163,0.0,0
test-OOD,0.40292025,0.0,0
test-OOD,0.5276566,0.0,0
test-OOD,0.28660792,0.0,0
test-OOD,0.24518245,0.0,0
test-OOD,0.6198871,0.0,0
test-OOD,0.25570524,0.0,0
test-OOD,0.36507338,0.0,0
test-OOD,0.22159098,0.0,0
test-OOD,0.3404273,0.0,0
test-OOD,0.19261116,0.0,0
test-OOD,0.4840763,0.0,0
test-OOD,0.38178965,0.0,0
test-OOD,0.3252033,0.0,0
test-OOD,0.6385445,0.0,0
test-OOD,0.7048952,0.0,0
test-OOD,0.68903714,0.0,0
test-OOD,0.39135015,0.0,0
test-OOD,0.28679726,0.0,0
test-OOD,0.42330706,0.0,0
test-OOD,0.23528905,0.0,0
test-OOD,0.10766229,0.0,0
test-OOD,0.39080232,0.0,0
test-OOD,0.54299784,0.0,0
test-OOD,0.19956389,0.0,0
test-OOD,0.519814,0.0,0
test-OOD,0.15840614,0.0,0
test-OOD,0.33658826,0.0,0
test-OOD,0.401479,0.0,0
test-OOD,0.4920336,0.0,0
test-OOD,0.29930985,0.0,0
test-OOD,0.26254115,0.0,0
test-OOD,0.6599815,0.0,0
test-OOD,0.28464514,0.0,0
test-OOD,0.29054114,0.0,0
test-OOD,0.19758032,0.0,0
test-OOD,0.15486507,0.0,0
test-OOD,0.57972676,0.0,0
test-OOD,0.56163615,0.0,0
test-OOD,0.45020357,0.0,0
test-OOD,0.3050095,0.0,0
test-OOD,0.0944055,0.0,0
test-OOD,0.09137207,0.0,0
test-OOD,0.1994369,0.0,0
test-OOD,0.49083948,0.0,0
test-OOD,0.98973906,0.0,0
test-OOD,0.1874596,0.0,0
test-OOD,0.23644736,0.0,0
test-OOD,0.8503467,0.0,0
test-OOD,0.3131771,0.0,0
test-OOD,0.21523872,0.0,0
test-OOD,0.59041524,0.0,0
test-OOD,0.44067597,0.0,0
test-OOD,0.20304078,0.0,0
test-OOD,0.1077736,0.0,0
test-OOD,0.16690245,0.0,0
test-OOD,0.450598,0.0,0
test-OOD,0.6002993,0.0,0
test-OOD,0.40030673,0.0,0
test-OOD,0.3086162,0.0,0
test-OOD,0.123919114,0.0,0
test-OOD,0.57729256,0.0,0
test-OOD,0.39556617,0.0,0
test-OOD,0.49242914,0.0,0
test-OOD,0.14481238,0.0,0
test-OOD,0.4690379,0.0,0
test-OOD,0.3547509,0.0,0
test-OOD,0.45129633,0.0,0
test-OOD,0.35664156,0.0,0
test-OOD,0.5576748,0.0,0
test-OOD,0.23382208,0.0,0
test-OOD,0.47209775,0.0,0
test-OOD,0.07398629,0.0,0
test-OOD,0.5836555,0.0,0
test-OOD,0.07092154,0.0,0
test-OOD,0.16297655,0.0,0
test-OOD,0.7585781,0.0,0
test-OOD,0.19576041,0.0,0
test-OOD,0.2005565,0.0,0
test-OOD,0.2660161,0.0,0
test-OOD,0.17955711,0.0,0
test-OOD,0.084178954,0.0,0
test-OOD,0.16457705,0.0,0
test-OOD,0.3074077,0.0,0
test-OOD,0.49769253,0.0,0
test-OOD,0.5623844,0.0,0
test-OOD,0.47708637,0.0,0
test-OOD,0.1304227,0.0,0
test-OOD,0.30156997,0.0,0
test-OOD,0.36307698,0.0,0
test-OOD,0.092209294,0.0,0
test-OOD,0.11113623,0.0,0
test-OOD,0.08771053,0.0,0
test-OOD,0.116298854,0.0,0
test-OOD,0.32136357,0.0,0
test-OOD,0.22232665,0.0,0
test-OOD,0.2537886,0.0,0
test-OOD,0.05564537,0.0,0
test-OOD,0.044993833,0.0,0
test-OOD,0.81870824,0.0,0
test-OOD,0.3847283,0.0,0
test-OOD,0.31664902,0.0,0
test-OOD,0.21980123,0.0,0
test-OOD,0.347047,0.0,0
test-OOD,0.48103616,0.0,0
test-OOD,0.53244895,0.0,0
test-OOD,0.30787537,0.0,0
test-OOD,0.46110177,0.0,0
test-OOD,0.5283284,0.0,0
test-OOD,0.25644693,0.0,0
test-OOD,0.49501354,0.0,0
test-OOD,0.19354334,0.0,0
test-OOD,0.25329274,0.0,0
test-OOD,0.29061717,0.0,0
test-OOD,0.88657194,0.0,0
test-OOD,0.17810994,0.0,0
test-OOD,0.61680853,0.0,0
test-OOD,0.1282542,0.0,0
test-OOD,0.36792174,0.0,0
test-OOD,0.8581916,0.0,0
test-OOD,0.49406922,0.0,0
test-OOD,0.24127832,0.0,0
test-OOD,0.6547867,0.0,0
test-OOD,0.68931305,0.0,0
test-OOD,0.15055089,0.0,0
test-OOD,0.24318656,0.0,0
test-OOD,0.40639913,0.0,0
test-OOD,0.40433452,0.0,0
test-OOD,0.9685299,0.0,0
test-OOD,0.5854437,0.0,0
test-OOD,0.3947799,0.0,0
test-OOD,0.81923133,0.0,0
test-OOD,0.16661404,0.0,0
test-OOD,0.542723,0.0,0
test-OOD,0.23101448,0.0,0
test-OOD,0.6161336,0.0,0
test-OOD,0.19775262,0.0,0
test-OOD,0.434959,0.0,0
test-OOD,0.37032813,0.0,0
test-OOD,0.3767465,0.0,0
test-OOD,0.38417006,0.0,0
test-OOD,0.24576472,0.0,0
test-OOD,0.62748814,0.0,0
test-OOD,0.13471314,0.0,0
test-OOD,0.16127771,0.0,0
test-OOD,0.32015556,0.0,0
test-OOD,0.5329051,0.0,0
test-OOD,0.14910118,0.0,0
test-OOD,0.6481362,0.0,0
test-OOD,0.38760847,0.0,0
test-OOD,0.2210276,0.0,0
test-OOD,0.22932349,0.0,0
test-OOD,0.06163571,0.0,0
test-OOD,0.42410046,0.0,0
test-OOD,0.37423283,0.0,0
test-OOD,0.3528387,0.0,0
test-OOD,0.2097447,0.0,0
test-OOD,0.18598036,0.0,0
test-OOD,0.14819601,0.0,0
test-OOD,0.30084857,0.0,0
test-OOD,0.2609194,0.0,0
test-OOD,0.44411218,0.0,0
test-OOD,0.3393575,0.0,0
test-OOD,0.40017998,0.0,0
test-OOD,0.2836842,0.0,0
test-OOD,0.7215082,0.0,0
test-OOD,0.70512146,0.0,0
test-OOD,0.5943543,0.0,0
test-OOD,0.17141195,0.0,0
test-OOD,0.2130373,0.0,0
test-OOD,0.3249297,0.0,0
test-OOD,0.506269,0.0,0
test-OOD,0.6982493,0.0,0
test-OOD,0.37650824,0.0,0
test-OOD,0.42301124,0.0,0
test-OOD,0.46166813,0.0,0
test-OOD,0.16408497,0.0,0
test-OOD,0.36912882,0.0,0
test-OOD,0.41337526,0.0,0
test-OOD,0.59942186,0.0,0
test-OOD,0.30084455,0.0,0
test-OOD,0.14319292,0.0,0
test-OOD,0.6582899,0.0,0
test-OOD,0.3908792,0.0,0
test-OOD,0.5859648,0.0,0
test-OOD,0.25052848,0.0,0
test-OOD,0.07485038,0.0,0
test-OOD,0.30257416,0.0,0
test-OOD,0.334882,0.0,0
test-OOD,0.3594529,0.0,0
test-OOD,0.49674556,0.0,0
test-OOD,0.34694707,0.0,0
test-OOD,0.77300197,0.0,0
test-OOD,0.46297616,0.0,0
test-OOD,0.25787938,0.0,0
test-OOD,0.30273685,0.0,0
test-OOD,0.30679443,0.0,0
test-OOD,0.2860578,0.0,0
test-OOD,0.21985894,0.0,0
test-OOD,0.06791064,0.0,0
test-OOD,0.5365498,0.0,0
test-ID,0.5460298,0.0,1
test-ID,0.9816671,0.0,1
test-ID,0.80799884,0.0,1
test-ID,0.3295887,0.0,1
test-ID,0.39344683,0.0,1
test-ID,0.3049423,0.0,1
test-ID,0.8674867,0.0,1
test-ID,0.16547294,0.0,1
test-ID,0.20095126,0.0,1
test-ID,0.82993937,0.0,1
test-ID,0.74048066,0.0,1
test-ID,0.19164993,0.0,1
test-ID,0.3433013,0.0,1
test-ID,0.11186233,0.0,1
test-ID,0.07750629,0.0,1
test-ID,0.9740839,0.0,1
test-ID,0.21852092,0.0,1
test-ID,0.8981046,0.0,1
test-ID,0.86887234,0.0,1
test-ID,0.9730669,0.0,1
test-ID,0.34593448,0.0,1
test-ID,0.3703165,0.0,1
test-ID,0.28576753,0.0,1
test-ID,0.32846814,0.0,1
test-ID,0.7982352,0.0,1
test-ID,0.19619966,0.0,1
test-ID,0.5463814,0.0,1
test-ID,0.9814944,0.0,1
test-ID,0.9698496,0.0,1
test-ID,0.1748723,0.0,1
test-ID,0.26408458,0.0,1
test-ID,0.7777676,0.0,1
test-ID,0.66913724,0.0,1
test-ID,0.8098543,0.0,1
test-ID,0.23814955,0.0,1
test-ID,0.86701566,0.0,1
test-ID,0.6166179,0.0,1
test-ID,0.16363205,0.0,1
test-ID,0.109251454,0.0,1
test-ID,0.41627154,0.0,1
test-ID,0.35234496,0.0,1
test-ID,0.82441264,0.0,1
test-ID,0.2079784,0.0,1
test-ID,0.66969156,0.0,1
test-ID,0.9722744,0.0,1
test-ID,0.26176983,0.0,1
test-ID,0.30722904,0.0,1
test-ID,0.82687855,0.0,1
test-ID,0.9507772,0.0,1
test-ID,0.65779316,0.0,1
test-ID,0.9586635,0.0,1
test-ID,0.3308404,0.0,1
test-ID,0.91111434,0.0,1
test-ID,0.6422733,0.0,1
test-ID,0.9900601,0.0,1
test-ID,0.07152206,0.0,1
test-ID,0.3507276,0.0,1
test-ID,0.95503896,0.0,1
test-ID,0.94617856,0.0,1
test-ID,0.7497955,0.0,1
test-ID,0.6600516,0.0,1
test-ID,0.20944504,0.0,1
test-ID,0.49115533,0.0,1
test-ID,0.51275367,0.0,1
test-ID,0.43582612,0.0,1
test-ID,0.9427238,0.0,1
test-ID,0.27773505,0.0,1
test-ID,0.33659124,0.0,1
test-ID,0.24083829,0.0,1
test-ID,0.92088133,0.0,1
test-ID,0.94639814,0.0,1
test-ID,0.392555,0.0,1
test-ID,0.24478225,0.0,1
test-ID,0.05668819,0.0,1
test-ID,0.40815488,0.0,1
test-ID,0.33049846,0.0,1
test-ID,0.37944025,0.0,1
test-ID,0.7660094,0.0,1
test-ID,0.82043654,0.0,1
test-ID,0.28890187,0.0,1
test-ID,0.10517752,0.0,1
test-ID,0.9833655,0.0,1
test-ID,0.3612706,0.0,1
test-ID,0.6070927,0.0,1
test-ID,0.41743442,0.0,1
test-ID,0.9320074,0.0,1
test-ID,0.8493149,0.0,1
test-ID,0.66875184,0.0,1
test-ID,0.19370207,0.0,1
test-ID,0.9824622,0.0,1
test-ID,0.9821585,0.0,1
test-ID,0.50718457,0.0,1
test-ID,0.47916418,0.0,1
test-ID,0.32884532,0.0,1
test-ID,0.070498824,0.0,1
test-ID,0.66010445,0.0,1
test-ID,0.34253046,0.0,1
test-ID,0.40313512,0.0,1
test-ID,0.20909591,0.0,1
test-ID,0.19661134,0.0,1
test-ID,0.17441267,0.0,1
test-ID,0.24681525,0.0,1
test-ID,0.6365179,0.0,1
test-ID,0.28305548,0.0,1
test-ID,0.7118089,0.0,1
test-ID,0.23264879,0.0,1
test-ID,0.3109433,0.0,1
test-ID,0.9823883,0.0,1
test-ID,0.20563243,0.0,1
test-ID,0.9674678,0.0,1
test-ID,0.92189616,0.0,1
test-ID,0.21266797,0.0,1
test-ID,0.46246544,0.0,1
test-ID,0.23577711,0.0,1
test-ID,0.40221715,0.0,1
test-ID,0.24364235,0.0,1
test-ID,0.4925782,0.0,1
test-ID,0.06027108,0.0,1
test-ID,0.9767126,0.0,1
test-ID,0.5145078,0.0,1
test-ID,0.27819017,0.0,1
test-ID,0.4646412,0.0,1
test-ID,0.7420191,0.0,1
test-ID,0.9848851,0.0,1
test-ID,0.9062756,0.0,1
test-ID,0.42283887,0.0,1
test-ID,0.967721,0.0,1
test-ID,0.1473785,0.0,1
test-ID,0.9186065,0.0,1
test-ID,0.4945627,0.0,1
test-ID,0.8933532,0.0,1
test-ID,0.9765892,0.0,1
test-ID,0.40608263,0.0,1
test-ID,0.16426428,0.0,1
test-ID,0.3891561,0.0,1
test-ID,0.9865996,0.0,1
test-ID,0.9445405,0.0,1
test-ID,0.30001807,0.0,1
test-ID,0.662638,0.0,1
test-ID,0.98115593,0.0,1
test-ID,0.28310886,0.0,1
test-ID,0.15637057,0.0,1
test-ID,0.12587352,0.0,1
test-ID,0.91891396,0.0,1
test-ID,0.4220026,0.0,1
test-ID,0.5768854,0.0,1
test-ID,0.9441539,0.0,1
test-ID,0.95424616,0.0,1
test-ID,0.18499525,0.0,1
test-ID,0.2594771,0.0,1
test-ID,0.9232011,0.0,1
test-ID,0.93413043,0.0,1
test-ID,0.32814026,0.0,1
test-ID,0.64153975,0.0,1
test-ID,0.29175168,0.0,1
test-ID,0.6625557,0.0,1
test-ID,0.89990044,0.0,1
test-ID,0.39592758,0.0,1
test-ID,0.8915869,0.0,1
test-ID,0.69424367,0.0,1
test-ID,0.9477124,0.0,1
test-ID,0.39751357,0.0,1
test-ID,0.19719394,0.0,1
test-ID,0.9774196,0.0,1
test-ID,0.1672309,0.0,1
test-ID,0.07619189,0.0,1
test-ID,0.3273884,0.0,1
test-ID,0.91085637,0.0,1
test-ID,0.93272173,0.0,1
test-ID,0.30777496,0.0,1
test-ID,0.97713625,0.0,1
test-ID,0.5335195,0.0,1
test-ID,0.56268877,0.0,1
test-ID,0.94463074,0.0,1
test-ID,0.20897909,0.0,1
test-ID,0.95724577,0.0,1
test-ID,0.86362076,0.0,1
test-ID,0.949573,0.0,1
test-ID,0.8958565,0.0,1
test-ID,0.18870494,0.0,1
test-ID,0.935191,0.0,1
test-ID,0.2769885,0.0,1
test-ID,0.34548455,0.0,1
test-ID,0.20951374,0.0,1
test-ID,0.7541123,0.0,1
test-ID,0.8320401,0.0,1
test-ID,0.92764485,0.0,1
test-ID,0.22990541,0.0,1
test-ID,0.63398844,0.0,1
test-ID,0.99214447,0.0,1
test-ID,0.45646906,0.0,1
test-ID,0.9906269,0.0,1
test-ID,0.94743913,0.0,1
test-ID,0.5126068,0.0,1
test-ID,0.6140003,0.0,1
test-ID,0.98046565,0.0,1
test-ID,0.17116705,0.0,1
test-ID,0.76874965,0.0,1
test-ID,0.14833859,0.0,1
test-ID,0.97594887,0.0,1
test-ID,0.057005268,0.0,1
test-ID,0.6004137,0.0,1
test-ID,0.16981082,0.0,1
test-ID,0.418464,0.0,1
test-ID,0.47861552,0.0,1
test-ID,0.9056732,0.0,1
test-ID,0.0806853,0.0,1
test-ID,0.9898809,0.0,1
test-ID,0.7989185,0.0,1
test-ID,0.7576009,0.0,1
test-ID,0.92428136,0.0,1
test-ID,0.25518844,0.0,1
test-ID,0.36342785,0.0,1
test-ID,0.49982303,0.0,1
test-ID,0.6288633,0.0,1
test-ID,0.9823744,0.0,1
test-ID,0.97823316,0.0,1
test-ID,0.3795638,0.0,1
test-ID,0.8032571,0.0,1
test-ID,0.94927967,0.0,1
test-ID,0.99114764,0.0,1
test-ID,0.6894991,0.0,1
test-ID,0.42186952,0.0,1
test-ID,0.8091906,0.0,1
test-ID,0.07285015,0.0,1
test-ID,0.63009673,0.0,1
test-ID,0.99189425,0.0,1
test-ID,0.54334116,0.0,1
test-ID,0.89557683,0.0,1
test-ID,0.78493226,0.0,1
test-ID,0.9441,0.0,1
test-ID,0.7162494,0.0,1
test-ID,0.49031287,0.0,1
test-ID,0.8120367,0.0,1
test-ID,0.9410412,0.0,1
test-ID,0.6835973,0.0,1
test-ID,0.44751114,0.0,1
test-ID,0.85053587,0.0,1
test-ID,0.3037951,0.0,1
test-ID,0.96269363,0.0,1
test-ID,0.9837952,0.0,1
test-ID,0.75518167,0.0,1
test-ID,0.5720266,0.0,1
test-ID,0.9624908,0.0,1
test-ID,0.8558118,0.0,1
test-ID,0.20101047,0.0,1
test-ID,0.13453478,0.0,1
test-ID,0.97129583,0.0,1
test-ID,0.6399637,0.0,1
test-ID,0.84976524,0.0,1
test-ID,0.55001086,0.0,1
test-ID,0.24419,0.0,1
test-ID,0.9647299,0.0,1
test-ID,0.2997991,0.0,1
test-ID,0.8477179,0.0,1
test-ID,0.751121,0.0,1
test-ID,0.39126992,0.0,1
test-ID,0.6285432,0.0,1
test-ID,0.98951703,0.0,1
test-ID,0.8551956,0.0,1
test-ID,0.8822783,0.0,1
test-ID,0.37017763,0.0,1
test-ID,0.55468166,0.0,1
test-ID,0.07813969,0.0,1
test-ID,0.38795128,0.0,1
test-ID,0.4778859,0.0,1
test-ID,0.7710353,0.0,1
test-ID,0.12840761,0.0,1
test-ID,0.49682176,0.0,1
test-ID,0.96516335,0.0,1
test-ID,0.07718691,0.0,1
test-ID,0.44202328,0.0,1
test-ID,0.1542061,0.0,1
test-ID,0.15520947,0.0,1
test-ID,0.34056848,0.0,1
test-ID,0.6729032,0.0,1
test-ID,0.5768034,0.0,1
test-ID,0.93841434,0.0,1
test-ID,0.8540342,0.0,1
test-ID,0.98314375,0.0,1
test-ID,0.43189257,0.0,1
test-ID,0.31315953,0.0,1
test-ID,0.21092793,0.0,1
test-ID,0.95250934,0.0,1
test-ID,0.8999871,0.0,1
test-ID,0.43428665,0.0,1
test-ID,0.88817424,0.0,1
test-ID,0.19642898,0.0,1
test-ID,0.42505854,0.0,1
test-ID,0.47651455,0.0,1
test-ID,0.9292489,0.0,1
test-ID,0.8268973,0.0,1
test-ID,0.66912115,0.0,1
test-ID,0.6717795,0.0,1
test-ID,0.9942589,0.0,1
test-ID,0.9841312,0.0,1
test-ID,0.96075344,0.0,1
test-ID,0.09205589,0.0,1
test-ID,0.09590851,0.0,1
test-ID,0.83205765,0.0,1
test-ID,0.98634243,0.0,1
test-ID,0.91512084,0.0,1
test-ID,0.46184278,0.0,1
test-ID,0.9007705,0.0,1
test-ID,0.67216843,0.0,1
test-ID,0.20490521,0.0,1
test-ID,0.24691732,0.0,1
test-ID,0.8969074,0.0,1
test-ID,0.975755,0.0,1
test-ID,0.5314985,0.0,1
test-ID,0.30509958,0.0,1
test-ID,0.5601336,0.0,1
test-ID,0.9719494,0.0,1
test-ID,0.7795843,0.0,1
test-ID,0.60515755,0.0,1
test-ID,0.16116498,0.0,1
test-ID,0.49793467,0.0,1
test-ID,0.24406596,0.0,1
test-ID,0.933619,0.0,1
test-ID,0.8506823,0.0,1
test-ID,0.18831813,0.0,1
test-ID,0.9907696,0.0,1
test-ID,0.25733835,0.0,1
test-ID,0.22214735,0.0,1
test-ID,0.7497018,0.0,1
test-ID,0.24026611,0.0,1
test-ID,0.29400492,0.0,1
test-ID,0.67766315,0.0,1
test-ID,0.9516164,0.0,1
test-ID,0.122679636,0.0,1
test-ID,0.9571224,0.0,1
test-ID,0.19223689,0.0,1
test-ID,0.19381145,0.0,1
test-ID,0.9726733,0.0,1
test-ID,0.5334146,0.0,1
test-ID,0.13916531,0.0,1
test-ID,0.9814279,0.0,1
test-ID,0.9514535,0.0,1
test-ID,0.39366102,0.0,1
test-ID,0.644801,0.0,1
test-ID,0.5885455,0.0,1
test-ID,0.07560229,0.0,1
test-ID,0.5609101,0.0,1
test-ID,0.9925481,0.0,1
test-ID,0.9592921,0.0,1
test-ID,0.96619195,0.0,1
test-ID,0.22189432,0.0,1
test-ID,0.9330137,0.0,1
test-ID,0.1660238,0.0,1
test-ID,0.9492663,0.0,1
test-ID,0.1886952,0.0,1
test-ID,0.52061945,0.0,1
test-ID,0.18007235,0.0,1
test-OOD,0.29387838,0.0,1
test-OOD,0.19004838,0.0,1
test-OOD,0.32511032,0.0,1
test-OOD,0.41307533,0.0,1
test-OOD,0.41050524,0.0,1
test-OOD,0.22209914,0.0,1
test-OOD,0.17366579,0.0,1
test-OOD,0.46779847,0.0,1
test-OOD,0.4997489,0.0,1
test-OOD,0.13905479,0.0,1
test-OOD,0.24486794,0.0,1
test-OOD,0.27221727,0.0,1
